dep;week;P;T;cl_age90;pop
2B;2021-S19;58;7277;0;182258
2B;2021-S20;8;807;09;17751
2B;2021-S20;7;800;19;19174
2B;2021-S20;8;912;29;19108
2B;2021-S20;12;1096;39;22967
2B;2021-S20;16;1046;49;23161
2B;2021-S20;7;1182;59;24702
2B;2021-S20;6;937;69;23822
2B;2021-S20;5;607;79;19021
2B;2021-S20;1;198;89;9974
2B;2021-S20;0;54;90;2578
2B;2021-S20;70;7641;0;182258
2B;2021-S21;4;751;09;17751
2B;2021-S21;6;657;19;19174
2B;2021-S21;6;813;29;19108
2B;2021-S21;4;927;39;22967
2B;2021-S21;5;911;49;23161
2B;2021-S21;6;1030;59;24702
2B;2021-S21;5;954;69;23822
2B;2021-S21;1;545;79;19021
2B;2021-S21;0;211;89;9974
2B;2021-S21;0;48;90;2578
2B;2021-S21;37;6849;0;182258
2B;2021-S22;3;539;09;17751
2B;2021-S22;4;654;19;19174
2B;2021-S22;6;845;29;19108
2B;2021-S22;3;1001;39;22967
2B;2021-S22;7;958;49;23161
2B;2021-S22;3;1069;59;24702
2B;2021-S22;0;972;69;23822
2B;2021-S22;1;626;79;19021
2B;2021-S22;0;192;89;9974
2B;2021-S22;0;42;90;2578
2B;2021-S22;27;6906;0;182258
2B;2021-S23;3;471;09;17751
2B;2021-S23;3;481;19;19174
2B;2021-S23;5;765;29;19108
2B;2021-S23;2;993;39;22967
2B;2021-S23;2;872;49;23161
2B;2021-S23;5;912;59;24702
2B;2021-S23;0;799;69;23822
2B;2021-S23;1;531;79;19021
2B;2021-S23;0;207;89;9974
2B;2021-S23;0;36;90;2578
2B;2021-S23;21;6072;0;182258
2B;2021-S24;0;157;09;17751
2B;2021-S24;1;459;19;19174
2B;2021-S24;5;868;29;19108
2B;2021-S24;2;1039;39;22967
2B;2021-S24;1;852;49;23161
2B;2021-S24;0;892;59;24702
2B;2021-S24;0;703;69;23822
2B;2021-S24;0;428;79;19021
2B;2021-S24;1;191;89;9974
2B;2021-S24;0;55;90;2578
2B;2021-S24;10;5650;0;182258
2B;2021-S25;1;89;09;17751
2B;2021-S25;0;550;19;19174
2B;2021-S25;1;907;29;19108
2B;2021-S25;2;929;39;22967
2B;2021-S25;1;877;49;23161
2B;2021-S25;0;878;59;24702
2B;2021-S25;2;653;69;23822
2B;2021-S25;0;406;79;19021
2B;2021-S25;0;182;89;9974
2B;2021-S25;0;56;90;2578
2B;2021-S25;7;5538;0;182258
2B;2021-S26;0;128;09;17751
2B;2021-S26;3;730;19;19174
2B;2021-S26;4;899;29;19108
2B;2021-S26;2;1019;39;22967
2B;2021-S26;1;933;49;23161
2B;2021-S26;1;785;59;24702
2B;2021-S26;2;661;69;23822
2B;2021-S26;0;411;79;19021
2B;2021-S26;0;180;89;9974
2B;2021-S26;0;48;90;2578
2B;2021-S26;13;5803;0;182258
2B;2021-S27;1;141;09;17751
2B;2021-S27;25;1363;19;19174
2B;2021-S27;59;1677;29;19108
2B;2021-S27;27;1235;39;22967
2B;2021-S27;11;898;49;23161
2B;2021-S27;11;820;59;24702
2B;2021-S27;4;584;69;23822
2B;2021-S27;0;347;79;19021
2B;2021-S27;0;168;89;9974
2B;2021-S27;0;48;90;2578
2B;2021-S27;138;7295;0;182258
2B;2021-S28;12;227;09;17751
2B;2021-S28;125;2058;19;19174
2B;2021-S28;218;3081;29;19108
2B;2021-S28;101;2112;39;22967
2B;2021-S28;68;1553;49;23161
2B;2021-S28;34;1279;59;24702
2B;2021-S28;12;739;69;23822
2B;2021-S28;10;392;79;19021
2B;2021-S28;0;202;89;9974
2B;2021-S28;0;60;90;2578
2B;2021-S28;580;11718;0;182258
2B;2021-S29;41;500;09;17751
2B;2021-S29;254;2952;19;19174
2B;2021-S29;485;4448;29;19108
2B;2021-S29;225;3142;39;22967
2B;2021-S29;141;2595;49;23161
2B;2021-S29;82;1969;59;24702
2B;2021-S29;47;1078;69;23822
2B;2021-S29;26;578;79;19021
2B;2021-S29;19;265;89;9974
2B;2021-S29;2;58;90;2578
2B;2021-S29;1322;17592;0;182258
2B;2021-S30;89;903;09;17751
2B;2021-S30;248;3618;19;19174
2B;2021-S30;445;4777;29;19108
2B;2021-S30;280;3996;39;22967
2B;2021-S30;184;3083;49;23161
2B;2021-S30;128;2453;59;24702
2B;2021-S30;79;1297;69;23822
2B;2021-S30;48;718;79;19021
2B;2021-S30;19;368;89;9974
2B;2021-S30;16;136;90;2578
2B;2021-S30;1536;21358;0;182258
2B;2021-S31;83;702;09;17751
2B;2021-S31;190;3024;19;19174
2B;2021-S31;251;3980;29;19108
2B;2021-S31;203;3438;39;22967
2B;2021-S31;138;2614;49;23161
2B;2021-S31;121;2178;59;24702
2B;2021-S31;75;1288;69;23822
2B;2021-S31;38;704;79;19021
2B;2021-S31;36;368;89;9974
2B;2021-S31;20;190;90;2578
2B;2021-S31;1157;18501;0;182258
2B;2021-S32;44;460;09;17751
2B;2021-S32;169;4437;19;19174
2B;2021-S32;203;5202;29;19108
2B;2021-S32;151;4416;39;22967
2B;2021-S32;114;3293;49;23161
2B;2021-S32;90;2640;59;24702
2B;2021-S32;58;1379;69;23822
2B;2021-S32;37;743;79;19021
2B;2021-S32;30;350;89;9974
2B;2021-S32;20;211;90;2578
2B;2021-S32;917;23147;0;182258
2B;2021-S33;38;441;09;17751
2B;2021-S33;127;3702;19;19174
2B;2021-S33;129;4540;29;19108
2B;2021-S33;98;4108;39;22967
2B;2021-S33;83;3142;49;23161
2B;2021-S33;65;2475;59;24702
2B;2021-S33;30;1281;69;23822
2B;2021-S33;31;643;79;19021
2B;2021-S33;11;308;89;9974
2B;2021-S33;6;122;90;2578
2B;2021-S33;618;20776;0;182258
2B;2021-S34;15;374;09;17751
2B;2021-S34;74;3133;19;19174
2B;2021-S34;82;3731;29;19108
2B;2021-S34;70;3691;39;22967
2B;2021-S34;58;2898;49;23161
2B;2021-S34;44;2261;59;24702
2B;2021-S34;26;1214;69;23822
2B;2021-S34;13;582;79;19021
2B;2021-S34;19;293;89;9974
2B;2021-S34;4;107;90;2578
2B;2021-S34;406;18295;0;182258
2B;2021-S35;26;238;09;17751
2B;2021-S35;34;1568;19;19174
2B;2021-S35;51;2933;29;19108
2B;2021-S35;46;2846;39;22967
2B;2021-S35;39;2220;49;23161
2B;2021-S35;31;1924;59;24702
2B;2021-S35;19;1046;69;23822
2B;2021-S35;15;571;79;19021
2B;2021-S35;9;262;89;9974
2B;2021-S35;11;88;90;2578
2B;2021-S35;282;13707;0;182258
2B;2021-S36;9;270;09;17751
2B;2021-S36;14;1022;19;19174
2B;2021-S36;59;2478;29;19108
2B;2021-S36;48;2544;39;22967
2B;2021-S36;27;1835;49;23161
2B;2021-S36;27;1686;59;24702
2B;2021-S36;13;1030;69;23822
2B;2021-S36;10;596;79;19021
2B;2021-S36;7;260;89;9974
2B;2021-S36;11;119;90;2578
2B;2021-S36;225;11848;0;182258
2B;2021-S37;12;271;09;17751
2B;2021-S37;15;952;19;19174
2B;2021-S37;28;2237;29;19108
2B;2021-S37;36;2395;39;22967
2B;2021-S37;15;1771;49;23161
2B;2021-S37;17;1497;59;24702
2B;2021-S37;12;980;69;23822
2B;2021-S37;6;578;79;19021
2B;2021-S37;5;258;89;9974
2B;2021-S37;1;94;90;2578
2B;2021-S37;147;11045;0;182258
2B;2021-S38;8;362;09;17751
2B;2021-S38;4;1012;19;19174
2B;2021-S38;13;1944;29;19108
2B;2021-S38;22;2115;39;22967
2B;2021-S38;10;1611;49;23161
2B;2021-S38;9;1436;59;24702
2B;2021-S38;11;861;69;23822
2B;2021-S38;1;563;79;19021
2B;2021-S38;5;212;89;9974
2B;2021-S38;2;56;90;2578
2B;2021-S38;85;10176;0;182258
2B;2021-S39;14;413;09;17751
2B;2021-S39;3;1320;19;19174
2B;2021-S39;7;1641;29;19108
2B;2021-S39;13;1847;39;22967
2B;2021-S39;7;1447;49;23161
2B;2021-S39;3;1250;59;24702
2B;2021-S39;4;872;69;23822
2B;2021-S39;2;500;79;19021
2B;2021-S39;0;213;89;9974
2B;2021-S39;0;65;90;2578
2B;2021-S39;53;9579;0;182258
2B;2021-S40;2;423;09;17751
2B;2021-S40;11;1362;19;19174
2B;2021-S40;8;1334;29;19108
2B;2021-S40;11;1611;39;22967
2B;2021-S40;2;1278;49;23161
2B;2021-S40;6;1121;59;24702
2B;2021-S40;3;800;69;23822
2B;2021-S40;3;549;79;19021
2B;2021-S40;1;199;89;9974
2B;2021-S40;0;66;90;2578
2B;2021-S40;47;8747;0;182258
2B;2021-S41;3;204;09;17751
2B;2021-S41;9;1631;19;19174
2B;2021-S41;14;1409;29;19108
2B;2021-S41;14;1587;39;22967
2B;2021-S41;11;1410;49;23161
2B;2021-S41;9;1193;59;24702
2B;2021-S41;6;810;69;23822
2B;2021-S41;7;466;79;19021
2B;2021-S41;2;208;89;9974
2B;2021-S41;0;47;90;2578
2B;2021-S41;75;8975;0;182258
2B;2021-S42;5;330;09;17751
2B;2021-S42;12;1532;19;19174
2B;2021-S42;6;985;29;19108
2B;2021-S42;9;1243;39;22967
2B;2021-S42;24;1152;49;23161
2B;2021-S42;16;988;59;24702
2B;2021-S42;14;685;69;23822
2B;2021-S42;5;427;79;19021
2B;2021-S42;3;199;89;9974
2B;2021-S42;0;60;90;2578
2B;2021-S42;94;7608;0;182258
2B;2021-S43;11;204;09;17751
2B;2021-S43;23;1477;19;19174
2B;2021-S43;24;943;29;19108
2B;2021-S43;24;1224;39;22967
2B;2021-S43;21;1077;49;23161
2B;2021-S43;24;845;59;24702
2B;2021-S43;23;621;69;23822
2B;2021-S43;23;401;79;19021
2B;2021-S43;14;208;89;9974
2B;2021-S43;2;70;90;2578
2B;2021-S43;189;7072;0;182258
2B;2021-S44;10;138;09;17751
2B;2021-S44;33;1141;19;19174
2B;2021-S44;38;924;29;19108
2B;2021-S44;35;1071;39;22967
2B;2021-S44;31;936;49;23161
2B;2021-S44;26;832;59;24702
2B;2021-S44;27;659;69;23822
2B;2021-S44;13;438;79;19021
2B;2021-S44;5;204;89;9974
2B;2021-S44;5;59;90;2578
2B;2021-S44;223;6406;0;182258
2B;2021-S45;38;308;09;17751
2B;2021-S45;53;1025;19;19174
2B;2021-S45;45;982;29;19108
2B;2021-S45;72;1208;39;22967
2B;2021-S45;55;996;49;23161
2B;2021-S45;56;958;59;24702
2B;2021-S45;38;840;69;23822
2B;2021-S45;14;508;79;19021
2B;2021-S45;6;198;89;9974
2B;2021-S45;2;58;90;2578
2B;2021-S45;379;7084;0;182258
2B;2021-S46;56;935;09;17751
2B;2021-S46;118;1836;19;19174
2B;2021-S46;104;1271;29;19108
2B;2021-S46;106;1547;39;22967
2B;2021-S46;97;1359;49;23161
2B;2021-S46;74;1205;59;24702
2B;2021-S46;56;917;69;23822
2B;2021-S46;24;608;79;19021
2B;2021-S46;7;253;89;9974
2B;2021-S46;2;63;90;2578
2B;2021-S46;644;9998;0;182258
2B;2021-S47;86;1317;09;17751
2B;2021-S47;173;2420;19;19174
2B;2021-S47;92;1405;29;19108
2B;2021-S47;104;1703;39;22967
2B;2021-S47;135;1638;49;23161
2B;2021-S47;92;1490;59;24702
2B;2021-S47;59;1065;69;23822
2B;2021-S47;36;670;79;19021
2B;2021-S47;19;294;89;9974
2B;2021-S47;5;75;90;2578
2B;2021-S47;801;12084;0;182258
2B;2021-S48;77;1570;09;17751
2B;2021-S48;180;2674;19;19174
2B;2021-S48;113;1453;29;19108
2B;2021-S48;137;1972;39;22967
2B;2021-S48;158;1811;49;23161
2B;2021-S48;110;1494;59;24702
2B;2021-S48;84;1196;69;23822
2B;2021-S48;35;708;79;19021
2B;2021-S48;19;327;89;9974
2B;2021-S48;4;78;90;2578
2B;2021-S48;919;13288;0;182258
2B;2021-S49;146;1845;09;17751
2B;2021-S49;201;2880;19;19174
2B;2021-S49;145;1538;29;19108
2B;2021-S49;211;2157;39;22967
2B;2021-S49;217;2098;49;23161
2B;2021-S49;144;1695;59;24702
2B;2021-S49;95;1302;69;23822
2B;2021-S49;33;802;79;19021
2B;2021-S49;32;338;89;9974
2B;2021-S49;15;109;90;2578
2B;2021-S49;1239;14766;0;182258
2B;2021-S50;106;1525;09;17751
2B;2021-S50;189;3013;19;19174
2B;2021-S50;165;2119;29;19108
2B;2021-S50;213;2602;39;22967
2B;2021-S50;191;2550;49;23161
2B;2021-S50;131;2109;59;24702
2B;2021-S50;78;1498;69;23822
2B;2021-S50;36;915;79;19021
2B;2021-S50;17;338;89;9974
2B;2021-S50;10;126;90;2578
2B;2021-S50;1136;16797;0;182258
2B;2021-S51;101;991;09;17751
2B;2021-S51;239;2458;19;19174
2B;2021-S51;364;3051;29;19108
2B;2021-S51;357;3296;39;22967
2B;2021-S51;225;2914;49;23161
2B;2021-S51;162;2741;59;24702
2B;2021-S51;99;2061;69;23822
2B;2021-S51;67;1215;79;19021
2B;2021-S51;31;488;89;9974
2B;2021-S51;7;116;90;2578
2B;2021-S51;1652;19334;0;182258
2B;2021-S52;221;1072;09;17751
2B;2021-S52;690;3510;19;19174
2B;2021-S52;992;4313;29;19108
2B;2021-S52;777;4233;39;22967
2B;2021-S52;664;3858;49;23161
2B;2021-S52;582;3972;59;24702
2B;2021-S52;348;2867;69;23822
2B;2021-S52;191;1878;79;19021
2B;2021-S52;106;916;89;9974
2B;2021-S52;26;287;90;2578
2B;2021-S52;4601;26914;0;182258
2B;2022-S01;382;2266;09;17751
2B;2022-S01;878;4719;19;19174
2B;2022-S01;972;3751;29;19108
2B;2022-S01;842;3826;39;22967
2B;2022-S01;751;3921;49;23161
2B;2022-S01;618;3803;59;24702
2B;2022-S01;366;2776;69;23822
2B;2022-S01;224;1765;79;19021
2B;2022-S01;83;787;89;9974
2B;2022-S01;30;244;90;2578
2B;2022-S01;5152;27870;0;182258
30;2020-S21;2;105;09;80627
30;2020-S21;1;132;19;89988
30;2020-S21;3;338;29;70111
30;2020-S21;2;308;39;84369
30;2020-S21;5;367;49;91908
30;2020-S21;6;407;59;103521
30;2020-S21;2;353;69;101426
30;2020-S21;7;336;79;75841
30;2020-S21;12;369;89;39145
30;2020-S21;15;213;90;11532
30;2020-S21;55;2929;0;748468
30;2020-S22;0;114;09;80627
30;2020-S22;1;158;19;89988
30;2020-S22;2;302;29;70111
30;2020-S22;6;345;39;84369
30;2020-S22;7;373;49;91908
30;2020-S22;5;460;59;103521
30;2020-S22;7;421;69;101426
30;2020-S22;2;399;79;75841
30;2020-S22;5;327;89;39145
30;2020-S22;5;171;90;11532
30;2020-S22;40;3070;0;748468
30;2020-S23;1;110;09;80627
30;2020-S23;0;123;19;89988
30;2020-S23;9;330;29;70111
30;2020-S23;10;384;39;84369
30;2020-S23;14;469;49;91908
30;2020-S23;5;473;59;103521
30;2020-S23;3;372;69;101426
30;2020-S23;1;340;79;75841
30;2020-S23;9;373;89;39145
30;2020-S23;3;242;90;11532
30;2020-S23;55;3216;0;748468
30;2020-S24;6;168;09;80627
30;2020-S24;10;224;19;89988
30;2020-S24;27;434;29;70111
30;2020-S24;11;434;39;84369
30;2020-S24;35;616;49;91908
30;2020-S24;26;646;59;103521
30;2020-S24;11;508;69;101426
30;2020-S24;0;409;79;75841
30;2020-S24;1;331;89;39145
30;2020-S24;1;184;90;11532
30;2020-S24;128;3957;0;748468
30;2020-S25;8;107;09;80627
30;2020-S25;0;158;19;89988
30;2020-S25;4;240;29;70111
30;2020-S25;3;314;39;84369
30;2020-S25;4;301;49;91908
30;2020-S25;8;438;59;103521
30;2020-S25;4;419;69;101426
30;2020-S25;1;442;79;75841
30;2020-S25;2;378;89;39145
30;2020-S25;1;191;90;11532
30;2020-S25;35;2988;0;748468
30;2020-S26;3;120;09;80627
30;2020-S26;5;236;19;89988
30;2020-S26;6;279;29;70111
30;2020-S26;5;302;39;84369
30;2020-S26;6;323;49;91908
30;2020-S26;9;429;59;103521
30;2020-S26;2;416;69;101426
30;2020-S26;1;417;79;75841
30;2020-S26;0;319;89;39145
30;2020-S26;0;156;90;11532
30;2020-S26;39;3002;0;748468
30;2020-S27;3;314;09;80627
30;2020-S27;11;438;19;89988
30;2020-S27;2;333;29;70111
30;2020-S27;7;412;39;84369
30;2020-S27;4;415;49;91908
30;2020-S27;5;442;59;103521
30;2020-S27;5;445;69;101426
30;2020-S27;1;408;79;75841
30;2020-S27;2;333;89;39145
30;2020-S27;0;166;90;11532
30;2020-S27;40;3706;0;748468
30;2020-S28;0;260;09;80627
30;2020-S28;7;290;19;89988
30;2020-S28;4;332;29;70111
30;2020-S28;3;408;39;84369
30;2020-S28;4;379;49;91908
30;2020-S28;4;425;59;103521
30;2020-S28;0;391;69;101426
30;2020-S28;2;403;79;75841
30;2020-S28;0;287;89;39145
30;2020-S28;0;119;90;11532
30;2020-S28;24;3294;0;748468
30;2020-S29;1;181;09;80627
30;2020-S29;3;319;19;89988
30;2020-S29;4;455;29;70111
30;2020-S29;4;492;39;84369
30;2020-S29;2;445;49;91908
30;2020-S29;2;501;59;103521
30;2020-S29;1;521;69;101426
30;2020-S29;2;484;79;75841
30;2020-S29;1;323;89;39145
30;2020-S29;0;171;90;11532
30;2020-S29;20;3901;0;748468
30;2020-S30;3;236;09;80627
30;2020-S30;7;404;19;89988
30;2020-S30;11;681;29;70111
30;2020-S30;8;657;39;84369
30;2020-S30;14;611;49;91908
30;2020-S30;19;649;59;103521
30;2020-S30;8;587;69;101426
30;2020-S30;4;538;79;75841
30;2020-S30;5;374;89;39145
30;2020-S30;0;201;90;11532
30;2020-S30;79;4953;0;748468
30;2020-S31;4;267;09;80627
30;2020-S31;10;664;19;89988
30;2020-S31;11;1025;29;70111
30;2020-S31;9;1081;39;84369
30;2020-S31;16;1047;49;91908
30;2020-S31;14;1080;59;103521
30;2020-S31;8;956;69;101426
30;2020-S31;3;788;79;75841
30;2020-S31;5;446;89;39145
30;2020-S31;2;160;90;11532
30;2020-S31;82;7526;0;748468
30;2020-S32;7;243;09;80627
30;2020-S32;16;576;19;89988
30;2020-S32;30;848;29;70111
30;2020-S32;13;837;39;84369
30;2020-S32;13;849;49;91908
30;2020-S32;14;842;59;103521
30;2020-S32;12;673;69;101426
30;2020-S32;10;649;79;75841
30;2020-S32;4;392;89;39145
30;2020-S32;1;172;90;11532
30;2020-S32;121;6090;0;748468
30;2020-S33;5;264;09;80627
30;2020-S33;22;610;19;89988
30;2020-S33;52;1032;29;70111
30;2020-S33;36;929;39;84369
30;2020-S33;31;845;49;91908
30;2020-S33;35;826;59;103521
30;2020-S33;14;686;69;101426
30;2020-S33;14;544;79;75841
30;2020-S33;3;374;89;39145
30;2020-S33;0;131;90;11532
30;2020-S33;212;6246;0;748468
30;2020-S34;6;262;09;80627
30;2020-S34;32;844;19;89988
30;2020-S34;78;1445;29;70111
30;2020-S34;72;1280;39;84369
30;2020-S34;37;1130;49;91908
30;2020-S34;43;1097;59;103521
30;2020-S34;25;875;69;101426
30;2020-S34;13;665;79;75841
30;2020-S34;4;398;89;39145
30;2020-S34;0;126;90;11532
30;2020-S34;310;8129;0;748468
30;2020-S35;16;319;09;80627
30;2020-S35;57;845;19;89988
30;2020-S35;106;1618;29;70111
30;2020-S35;72;1359;39;84369
30;2020-S35;35;1269;49;91908
30;2020-S35;40;1270;59;103521
30;2020-S35;26;983;69;101426
30;2020-S35;14;759;79;75841
30;2020-S35;5;471;89;39145
30;2020-S35;1;234;90;11532
30;2020-S35;372;9129;0;748468
30;2020-S36;29;477;09;80627
30;2020-S36;87;985;19;89988
30;2020-S36;131;1914;29;70111
30;2020-S36;91;1590;39;84369
30;2020-S36;76;1533;49;91908
30;2020-S36;64;1616;59;103521
30;2020-S36;36;1206;69;101426
30;2020-S36;19;940;79;75841
30;2020-S36;3;545;89;39145
30;2020-S36;0;290;90;11532
30;2020-S36;536;11098;0;748468
30;2020-S37;23;1076;09;80627
30;2020-S37;84;1342;19;89988
30;2020-S37;115;1758;29;70111
30;2020-S37;78;1823;39;84369
30;2020-S37;85;1657;49;91908
30;2020-S37;66;1463;59;103521
30;2020-S37;43;1068;69;101426
30;2020-S37;35;913;79;75841
30;2020-S37;27;615;89;39145
30;2020-S37;22;330;90;11532
30;2020-S37;579;12050;0;748468
30;2020-S38;38;1070;09;80627
30;2020-S38;98;2013;19;89988
30;2020-S38;128;1834;29;70111
30;2020-S38;122;2048;39;84369
30;2020-S38;111;1766;49;91908
30;2020-S38;91;1596;59;103521
30;2020-S38;51;1224;69;101426
30;2020-S38;47;992;79;75841
30;2020-S38;25;643;89;39145
30;2020-S38;11;369;90;11532
30;2020-S38;724;13572;0;748468
30;2020-S39;28;484;09;80627
30;2020-S39;140;1927;19;89988
30;2020-S39;132;1807;29;70111
30;2020-S39;100;1756;39;84369
30;2020-S39;111;1694;49;91908
30;2020-S39;112;1613;59;103521
30;2020-S39;83;1261;69;101426
30;2020-S39;55;1005;79;75841
30;2020-S39;24;668;89;39145
30;2020-S39;17;390;90;11532
30;2020-S39;808;12628;0;748468
30;2020-S40;42;403;09;80627
30;2020-S40;166;2015;19;89988
30;2020-S40;139;1672;29;70111
30;2020-S40;144;1665;39;84369
30;2020-S40;145;1589;49;91908
30;2020-S40;135;1579;59;103521
30;2020-S40;103;1238;69;101426
30;2020-S40;41;961;79;75841
30;2020-S40;31;624;89;39145
30;2020-S40;11;372;90;11532
30;2020-S40;959;12135;0;748468
30;2020-S41;39;425;09;80627
30;2020-S41;227;2464;19;89988
30;2020-S41;247;1936;29;70111
30;2020-S41;227;2084;39;84369
30;2020-S41;238;2029;49;91908
30;2020-S41;220;1962;59;103521
30;2020-S41;167;1461;69;101426
30;2020-S41;69;1051;79;75841
30;2020-S41;34;716;89;39145
30;2020-S41;13;374;90;11532
30;2020-S41;1483;14521;0;748468
30;2020-S42;39;370;09;80627
30;2020-S42;235;2476;19;89988
30;2020-S42;280;2298;29;70111
30;2020-S42;248;2332;39;84369
30;2020-S42;292;2345;49;91908
30;2020-S42;300;2247;59;103521
30;2020-S42;193;1566;69;101426
30;2020-S42;126;1212;79;75841
30;2020-S42;83;775;89;39145
30;2020-S42;30;457;90;11532
30;2020-S42;1829;16102;0;748468
30;2020-S43;55;429;09;80627
30;2020-S43;305;1770;19;89988
30;2020-S43;503;2554;29;70111
30;2020-S43;487;2632;39;84369
30;2020-S43;542;2741;49;91908
30;2020-S43;516;2581;59;103521
30;2020-S43;330;1804;69;101426
30;2020-S43;215;1253;79;75841
30;2020-S43;162;930;89;39145
30;2020-S43;114;637;90;11532
30;2020-S43;3235;17353;0;748468
30;2020-S44;90;532;09;80627
30;2020-S44;484;2237;19;89988
30;2020-S44;672;3639;29;70111
30;2020-S44;700;3650;39;84369
30;2020-S44;800;3816;49;91908
30;2020-S44;736;3811;59;103521
30;2020-S44;523;2505;69;101426
30;2020-S44;356;1815;79;75841
30;2020-S44;209;1317;89;39145
30;2020-S44;110;845;90;11532
30;2020-S44;4689;24201;0;748468
30;2020-S45;91;608;09;80627
30;2020-S45;437;2447;19;89988
30;2020-S45;466;3183;29;70111
30;2020-S45;502;3490;39;84369
30;2020-S45;572;3718;49;91908
30;2020-S45;623;3676;59;103521
30;2020-S45;422;2530;69;101426
30;2020-S45;296;1827;79;75841
30;2020-S45;216;1582;89;39145
30;2020-S45;135;1150;90;11532
30;2020-S45;3765;24229;0;748468
30;2020-S46;55;465;09;80627
30;2020-S46;284;2273;19;89988
30;2020-S46;299;2275;29;70111
30;2020-S46;264;2521;39;84369
30;2020-S46;291;2682;49;91908
30;2020-S46;337;2839;59;103521
30;2020-S46;247;1919;69;101426
30;2020-S46;184;1465;79;75841
30;2020-S46;145;1404;89;39145
30;2020-S46;115;1219;90;11532
30;2020-S46;2225;19084;0;748468
30;2020-S47;32;407;09;80627
30;2020-S47;156;1856;19;89988
30;2020-S47;155;2110;29;70111
30;2020-S47;165;2364;39;84369
30;2020-S47;150;2269;49;91908
30;2020-S47;206;2523;59;103521
30;2020-S47;137;1774;69;101426
30;2020-S47;114;1449;79;75841
30;2020-S47;102;1316;89;39145
30;2020-S47;61;1043;90;11532
30;2020-S47;1279;17135;0;748468
30;2020-S48;27;342;09;80627
30;2020-S48;114;1314;19;89988
30;2020-S48;92;1735;29;70111
30;2020-S48;103;1990;39;84369
30;2020-S48;128;1938;49;91908
30;2020-S48;105;2109;59;103521
30;2020-S48;93;1701;69;101426
30;2020-S48;65;1416;79;75841
30;2020-S48;50;1070;89;39145
30;2020-S48;42;822;90;11532
30;2020-S48;820;14450;0;748468
30;2020-S49;16;304;09;80627
30;2020-S49;86;1180;19;89988
30;2020-S49;111;1586;29;70111
30;2020-S49;106;1797;39;84369
30;2020-S49;109;1688;49;91908
30;2020-S49;114;1847;59;103521
30;2020-S49;65;1650;69;101426
30;2020-S49;73;1356;79;75841
30;2020-S49;45;974;89;39145
30;2020-S49;25;616;90;11532
30;2020-S49;750;13014;0;748468
30;2020-S50;11;295;09;80627
30;2020-S50;114;1356;19;89988
30;2020-S50;139;1879;29;70111
30;2020-S50;148;2191;39;84369
30;2020-S50;144;2039;49;91908
30;2020-S50;133;2196;59;103521
30;2020-S50;90;1837;69;101426
30;2020-S50;76;1523;79;75841
30;2020-S50;55;929;89;39145
30;2020-S50;32;487;90;11532
30;2020-S50;942;14742;0;748468
30;2020-S51;36;553;09;80627
30;2020-S51;115;2305;19;89988
30;2020-S51;162;2757;29;70111
30;2020-S51;166;3161;39;84369
30;2020-S51;178;3308;49;91908
30;2020-S51;156;3220;59;103521
30;2020-S51;130;2697;69;101426
30;2020-S51;79;2080;79;75841
30;2020-S51;93;1205;89;39145
30;2020-S51;46;621;90;11532
30;2020-S51;1163;21921;0;748468
30;2020-S52;15;667;09;80627
30;2020-S52;107;3165;19;89988
30;2020-S52;133;4333;29;70111
30;2020-S52;136;4607;39;84369
30;2020-S52;123;4773;49;91908
30;2020-S52;143;4856;59;103521
30;2020-S52;123;3743;69;101426
30;2020-S52;66;2562;79;75841
30;2020-S52;70;1272;89;39145
30;2020-S52;37;548;90;11532
30;2020-S52;953;30541;0;748468
30;2020-S53;35;356;09;80627
30;2020-S53;129;1891;19;89988
30;2020-S53;167;3090;29;70111
30;2020-S53;148;2791;39;84369
30;2020-S53;135;2537;49;91908
30;2020-S53;125;2820;59;103521
30;2020-S53;113;2401;69;101426
30;2020-S53;92;1800;79;75841
30;2020-S53;60;997;89;39145
30;2020-S53;20;454;90;11532
30;2020-S53;1025;19152;0;748468
30;2021-S01;26;367;09;80627
30;2021-S01;193;1975;19;89988
30;2021-S01;215;3196;29;70111
30;2021-S01;180;3109;39;84369
30;2021-S01;187;3039;49;91908
30;2021-S01;184;3264;59;103521
30;2021-S01;179;2777;69;101426
30;2021-S01;102;2065;79;75841
30;2021-S01;72;1277;89;39145
30;2021-S01;46;661;90;11532
30;2021-S01;1387;21747;0;748468
30;2021-S02;54;496;09;80627
30;2021-S02;178;2234;19;89988
30;2021-S02;178;2769;29;70111
30;2021-S02;193;3182;39;84369
30;2021-S02;202;3030;49;91908
30;2021-S02;197;3269;59;103521
30;2021-S02;149;2621;69;101426
30;2021-S02;109;2106;79;75841
30;2021-S02;98;1234;89;39145
30;2021-S02;52;702;90;11532
30;2021-S02;1412;21666;0;748468
30;2021-S03;49;636;09;80627
30;2021-S03;194;2522;19;89988
30;2021-S03;224;2899;29;70111
30;2021-S03;253;3408;39;84369
30;2021-S03;244;3268;49;91908
30;2021-S03;267;3442;59;103521
30;2021-S03;161;2663;69;101426
30;2021-S03;135;2017;79;75841
30;2021-S03;92;1211;89;39145
30;2021-S03;69;639;90;11532
30;2021-S03;1690;22720;0;748468
30;2021-S04;62;834;09;80627
30;2021-S04;260;3056;19;89988
30;2021-S04;205;3162;29;70111
30;2021-S04;274;3684;39;84369
